report_date,geoid,county,state,last_update,confirmed,confirmed_rate,deaths,mortality_rate,case_fatality_rate
2020-03-26,20209,Wyandotte,Kansas,2020-03-26T23:48:35Z,34,0.20688186437068362,2,0.012169521433569625,5.88235294117647
2020-03-26,29013,Bates,Missouri,2020-03-26T23:48:35Z,1,0.061072431904238424,0,0,0
2020-03-26,29025,Caldwell,Missouri,2020-03-26T23:48:35Z,0,0,0,0,NaN
2020-03-26,29037,Cass,Missouri,2020-03-26T23:48:35Z,8,0.07814636814754035,0,0,0
2020-03-26,29047,Clay,Missouri,2020-03-26T23:48:35Z,5,0.03977155220413942,0,0,0
2020-03-26,29049,Clinton,Missouri,2020-03-26T23:48:35Z,1,0.04884004884004884,0,0,0
2020-03-26,29095,Jackson,Missouri,2020-03-26T23:48:35Z,31,0.08219127234740925,1,0.00265133136604546,3.225806451612903
2020-03-26,29107,Lafayette,Missouri,2020-03-26T23:48:35Z,2,0.06137040105557091,0,0,0
2020-03-26,29165,Platte,Missouri,2020-03-26T23:48:35Z,5,0.09662209167504057,0,0,0
2020-03-26,29177,Ray,Missouri,2020-03-26T23:48:35Z,0,0,0,0,NaN
2020-03-26,29511,Kansas City,Missouri,2020-03-26T23:48:35Z,64,0.1345490399715765,0,0,0
